"collecting_method","guid","othercatalognumbers","accn_number","scientific_name","collectors","preparators","country","state_prov","county","spec_locality","verbatim_date","parts","dec_lat","dec_long","coordinateuncertaintyinmeters","age","sex","coll_method_2","coll_method_4","coll_method_3","coll_method_5","coll_method_6","coll_NAs","coll_method_7","coll_method","genus"
"0","MVZ:Bird:181716","collector number=2778","13990","Artemisiospiza belli ssp.","Carla Cicero, Jill A. Hanna",NA,"United States","California","MONO ","Chalfant Valley, ca. 1 mi S Chalfant","3-May-04","skin, study; tissue",37.51016,-118.36735,32,"adult skull","18.00; male; testis 8 x 6 mm, large cloacal protuberance; adult skull; no fat; no molt","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Artemisiospiza"
"0","MVZ:Bird:181717","collector number=2779","13990","Artemisiospiza belli ssp.","Carla Cicero",NA,"United States","California","MONO ","Chalfant Valley, ca. 1 mi S Chalfant","3-May-04","skin, study; tissue; tissue sample",37.51016,-118.36735,32,"adult skull","17.50; male; testis 9 x 6 mm, large cloacal protuberance; adult skull; no fat; no molt","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Artemisiospiza"
"0","MVZ:Bird:181718","collector number=2780","13990","Artemisiospiza belli ssp.","Carla Cicero",NA,"United States","California","MONO ","Chalfant Valley, ca. 1 mi S Chalfant","3-May-04","skin, study; tissue; tissue sample",37.51016,-118.36735,32,"adult skull","19.50; male; testis 8 x 6 mm, large cloacal protuberance; adult skull; no fat; no molt","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Artemisiospiza"
"0","MVZ:Bird:181719","collector number=2781","13990","Artemisiospiza belli ssp.","Carla Cicero",NA,"United States","California","MONO ","Chalfant Valley, ca. 1 mi S Chalfant","3-May-04","skin, study; tissue; tissue sample",37.51016,-118.36735,32,"adult skull","18.50; male; testis 12 x 7 mm, large cloacal protuberance; adult skull; no fat; no molt","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Artemisiospiza"
"0","MVZ:Bird:181720","collector number=2770","13990","Artemisiospiza belli belli","Carla Cicero",NA,"United States","California","LOS ANGELES ","powerline road ca. 1.5 mi W junction with Aliso Canyon Rd., 2 mi S and 5.5 mi W Mt. Emma","1-May-04","skin, study; tissue; tissue sample",34.42766,-118.16865,31,"adult skull","13.50; male; testis 8 x 5 mm, large cloacal protuberance; adult skull; no fat; no molt","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Artemisiospiza"
"0","MVZ:Bird:181721","collector number=2764","13990","Artemisiospiza belli belli","Carla Cicero",NA,"United States","California","LOS ANGELES ","powerline road ca. 0.5 mi W junction with Aliso Canyon Rd., 2 mi S and 5 mi W Mt. Emma","29-Apr-04","skin, study; tissue",34.43413,-118.15831,31,"adult skull","15.00; male; testis 9 x 6 mm, large cloacal protuberance; adult skull; no fat; no molt","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Artemisiospiza"
"0","MVZ:Bird:181722","collector number=2765","13990","Artemisiospiza belli belli","Carla Cicero",NA,"United States","California","LOS ANGELES ","powerline road ca. 0.5 mi W junction with Aliso Canyon Rd., 2 mi S and 5 mi W Mt. Emma","29-Apr-04","skin, study; tissue",34.43413,-118.15831,31,"adult skull","16.70; male; testis 9 x 6 mm, large cloacal protuberance; adult skull; slight fat; no molt","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Artemisiospiza"
"0","MVZ:Bird:181723","collector number=2766","13990","Artemisiospiza belli belli","Carla Cicero",NA,"United States","California","LOS ANGELES ","powerline road ca. 0.5 mi W junction with Aliso Canyon Rd., 2 mi S and 5 mi W Mt. Emma","30-Apr-04","skin, study; tissue",34.43413,-118.15831,31,"adult skull","15.20; male; testis 9 x 6 mm, large cloacal protuberance; adult skull; no fat; no molt","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Artemisiospiza"
"0","MVZ:Bird:181724","collector number=2767","13990","Artemisiospiza belli belli","Carla Cicero",NA,"United States","California","LOS ANGELES ","powerline road ca. 0.5 mi W junction with Aliso Canyon Rd., 2 mi S and 5 mi W Mt. Emma","30-Apr-04","skin, study; tissue; tissue sample",34.43413,-118.15831,31,"adult skull","14.20; male; testis 10 x 6 mm, large cloacal protuberance; adult skull; trace fat; no molt","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Artemisiospiza"
"0","MVZ:Bird:181725","collector number=2768","13990","Artemisiospiza belli belli","Carla Cicero",NA,"United States","California","LOS ANGELES ","powerline road ca. 0.5 mi W junction with Aliso Canyon Rd., 2 mi S and 5 mi W Mt. Emma","1-May-04","skin, study; tissue; tissue sample",34.43413,-118.15831,31,"adult skull","15.30; male; testis 8 x 7 mm, large cloacal protuberance; adult skull; trace fat; no molt","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Artemisiospiza"
"0","MVZ:Bird:181726","collector number=2771","13990","Pheucticus melanocephalus maculatus","Carla Cicero",NA,"United States","California","LOS ANGELES ","powerline road ca. 2 mi W junction with Aliso Canyon Rd., 2.25 mi S and 6 mi W Mt. Emma","1-May-04","skin, study; tissue; tissue sample",34.42357,-118.17573,NA,"adult skull","44.30; male; testis 10 x 7.5 mm; adult skull; trace fat; no molt","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Pheucticus"
"0","MVZ:Bird:181741","collector number=1114","14008","Nycticorax nycticorax hoactli","Andrea J. Jesse, Carie Wingert",NA,"United States","California","KERN ","Kern Delta Canal NW of Old River/White Lane, Bakersfield","28-Jun-02","skin, study; tissue",NA,NA,NA,"skull fully ossified","male","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Nycticorax"
"0","MVZ:Bird:181762","collector number=1186","14034","Aegolius acadicus acadicus","Jeff T. Wilcox",NA,"United States","California","SHASTA ","outside Summit Lake Ranger Station, Lassen Volcanic National Park","27-Aug-02","skin, study; tissue",40.4987606,-121.4352072,290,"medium windows (see drawing in catalog)","male","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Aegolius"
"0","MVZ:Bird:181763","collector number=1185","14034","Phalaenoptilus nuttallii californicus","Jeff T. Wilcox; Carla Barry",NA,"United States","California","SHASTA ","Site 5, Lost Creek Campground, Lassen Volcanic National Park","20-Sep-03","skin, study; tissue",40.5614224,-121.5174772,92,"skull ossified","male","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Phalaenoptilus"
"0","MVZ:Bird:181756","collector number=3017","14038","Geothlypis trichas sinuosa","Carla Cicero; Adam D. Leache",NA,"United States","California","ALAMEDA ","junction of Shattuck Ave. and Addison St., Berkeley","11-Mar-05","skin, study; tissue",37.8712749,-122.2671821,22,"adult skull","male","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Geothlypis"
"0","MVZ:Bird:181758","collector number=11","14040","Calypte anna","Kristina H. Yamamoto, Jeff T. Wilcox",NA,"United States","California","ALAMEDA ","South Shore, Alameda","4-Mar-04","skin, study; tissue",NA,NA,NA,"adult plumage","4.00; male; testis 2 x 1.5 mm; adult plumage; little fat","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Calypte"
"0","MVZ:Bird:181757","collector number=184","14039","Calidris alpina pacifica","Monica J. Albe; Perry F. Pearson",NA,"United States","California","ALAMEDA ","bike path near the south end of the bridge between Bay Farm Island and Alameda (across the San Leandro Channel)","9-Mar-05","skin, study; gonad; syrinx; ectoparasite; skeleton; tissue; tissue",37.7481,-122.2348,NA,"skull shows no sign of secondary ossification","female","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Calidris"
"0","MVZ:Bird:181769","collector number=12","14042","Megascops kennicottii bendirei","Janet C. Fang, Michael G. Van Hattem",NA,"United States","California","ALAMEDA ","Sycamore Grove Park, Livermore","Aug-04","skin, study; tissue; tissue sample",37.6380597,-121.7719339,1194,"juvenile by plumage","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Megascops"
"0","MVZ:Bird:181770","collector number=1187","14042","Spinus tristis salicamans","Jeff T. Wilcox; Michael G. Van Hattem",NA,"United States","California","ALAMEDA ","Sycamore Grove Park, Livermore","Oct-04","skin, study; tissue; tissue sample",37.6380597,-121.7719339,1194,"skull ossified","female","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Spinus"
"0","MVZ:Bird:181771","collector number=1188","14042","Zonotrichia leucophrys gambelii","Jeff T. Wilcox; Michael G. Van Hattem",NA,"United States","California","ALAMEDA ","Sycamore Grove Park, Livermore","Nov-04","skin, study; tissue",37.6380597,-121.7719339,1194,"large skull windows","female","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Zonotrichia"
"0","MVZ:Bird:181772","collector number=1015","14043","Calypte anna","Christopher C. Witt",NA,"United States","California","ALAMEDA ","Webster St., near Summit Hospital, Oakland","16-Mar-05","skin, study; tissue",37.8197706,-122.2631043,463,"skull unossified; very weak and translucent; bursa 3 x 3 mm","4.50; male;  testes minute; skull unossified; very weak and translucent; bursa 3 x 3 mm; no fat; no wing or tail molt; light body molt, heavy on neck","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Calypte"
"0","MVZ:Bird:181774","collector number=1014","14044","Falco columbarius columbarius","Christopher C. Witt; Keith Hansen",NA,"United States","California","MARIN ","Horseshoe Hill, Bolinas","17-Oct-03","skin, study; tissue",NA,NA,NA,"skull 100% ossified, bursa 9 x 7 mm","male","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Falco"
"0","MVZ:Bird:181775","collector number=857","14044","Calypte anna","Jean Mattos-Reano, Keith Hansen",NA,"United States","California","MARIN ","Little Mesa, Bolinas","2-Sep-04","skin, study; tissue",37.907068,-122.684506,229,"skull not ossified","4.50; male; skull not ossified; no fat; strong molt in neck and chest","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Calypte"
"0","MVZ:Bird:181777","collector number=1120","14044","Bombycilla cedrorum","Andrea J. Jesse; Keith Hansen",NA,"United States","California","MARIN ","Big Mesa, Bolinas","10-Mar-04","skin, study; tissue; tongue, trachea, and syrinx",NA,NA,NA,"skull fully ossified","male","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Bombycilla"
"0","MVZ:Bird:181778","collector number=1166","14044","Chamaea fasciata rufula","Jeff T. Wilcox; Keith Hansen",NA,"United States","California","MARIN ","Bolinas Lagoon, near Pine Gulch Creek and Francisco Mesa","8-Jul-03","skin, study; tissue; tissue sample",NA,NA,NA,"juvenile skull unossified","male","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Chamaea"
"0","MVZ:Bird:181781","collector number=1013","14044","Thryomanes bewickii marinensis","Christopher C. Witt; Keith Hansen",NA,"United States","California","ALAMEDA ","intersection of Parker and Ellsworth Streets, Berkeley","16-Apr-04","skin, study; tissue",37.8628498,-122.2615102,22,"skull 100% ossified, no bursa found","female","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Thryomanes"
"0","MVZ:Bird:181946","collector number=1222","14079","Lanius ludovicianus gambeli","Jeff T. Wilcox",NA,"United States","California","ALAMEDA ","Greenville Rd. at Lawrence Livermore Lab, Livermore","16-May-05","skin, study; tissue",37.691152,-121.696797,2671,"skull ossified, second-year molt","female","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Lanius"
"0","MVZ:Bird:181787","collector number=3003","13907","Phalaenoptilus nuttallii californicus","Carla Cicero; Jeff T. Wilcox",NA,"United States","California","SANTA CLARA ","Windmill Flat, Blue Oak Ranch Reserve, ca. 5 mi E Norman Minetta International Airport","16-Oct-03","skin, study; syrinx; stomach content; tissue",37.3875,-121.7483333,NA,"adult ovary","female","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Phalaenoptilus"
"0","MVZ:Bird:181788","collector number=2","13907","Sayornis nigricans semiater","Jeff T. Wilcox; Janet C. Fang",NA,"United States","California","SANTA CLARA ","Blue Oak Ranch Reserve, ca. 5 mi E Norman Minetta International Airport","17-Mar-04","skin, study; tissue",37.38333333,-121.7380556,NA,"skull ossified","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Sayornis"
"0","MVZ:Bird:181789","collector number=3004","13907","Thryomanes bewickii spilurus","Carla Cicero; Jeff T. Wilcox",NA,"United States","California","SANTA CLARA ","White Cabin area, Blue Oak Ranch Reserve","18-Oct-04","skin, study; tissue",37.37222222,-121.7288889,30,"small frontal skull windows","male","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Thryomanes"
"0","MVZ:Bird:181790","collector number=3002","13907","Toxostoma redivivum sonomae","Carla Cicero, Jeff T. Wilcox",NA,"United States","California","SANTA CLARA ","1 mi W Joseph D. Grant County Park","8-Jun-04","skin, study; syrinx; tissue",37.3834,-121.74,NA,"adult skull","male","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Toxostoma"
"0","MVZ:Bird:181791","collector number=2","13907","Melozone crissalis petulans","Kristina H. Yamamoto; Jeff T. Wilcox",NA,"United States","California","SANTA CLARA ","White Cabin area, Blue Oak Ranch Reserve","19-Nov-01","skin, study; tissue",37.37222222,-121.7288889,30,"ossified skull","male","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Melozone"
"0","MVZ:Bird:181975","collector number=49","14091","Thryomanes bewickii drymoecus","Kim Tsao",NA,"United States","California","MARIPOSA ","Merced Grove, Yosemite National Park","1-Jun-05","skin, study; tissue",37.74899,-119.83862,213,"skull unossified","female","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Thryomanes"
"0","MVZ:Bird:181964","collector number=1019","14097","Calypte anna","Christopher C. Witt",NA,"United States","California","ALAMEDA ","intersection of 42nd Street and Broadway, Oakland","15-Mar-05","skin, study; tissue",37.8314123,-122.2531917,22,"skull 5% ossified; no bursa","4.40; male; left testis 3 x 3 mm; skull 5% ossified; no bursa; empty; trace fat; no wing nor tail molt, trace body molt","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Calypte"
"0","MVZ:Bird:181821","collector number=15, LWH: Lindsay Wildlife Hospital=1-4904","13559","Pelecanus occidentalis californicus","Janet C. Fang",NA,"United States","California","ALAMEDA ","Alameda Estuary, Alameda","22-Aug-01","stomach content; skin, study; syrinx; tissue; skeleton; tissue; skin, study sample",37.789414,-122.264769,241,"nonbreeding adult plumage","female","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Pelecanus"
"0","MVZ:Bird:181828","collector number=2553, LWH: Lindsay Wildlife Hospital=2-4568","13777","Himantopus mexicanus mexicanus","Carla Cicero",NA,"United States","California","CONTRA COSTA ","Brentwood waste station, Sunset Rd., Brentwood","23-Aug-02","tongue; skeleton; tissue",37.9544092,-121.6883968,39,"adult","male","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Himantopus"
"0","MVZ:Bird:181834","collector number=1116, LWH: Lindsay Wildlife Hospital=2-502","13777","Sphyrapicus nuchalis","Andrea J. Jesse",NA,"United States","California","CONTRA COSTA ","across from Brazilian Room, Tilden Regional Park","20-Mar-02","skin, study; tissue; tongue, trachea, and syrinx",37.8938949,-122.2440677,40,"skull fully ossified","female","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Sphyrapicus"
"0","MVZ:Bird:181798","collector number=2996","14057","Vireo huttoni huttoni","Carla Cicero",NA,"United States","California","MENDOCINO ","Rd. 500, Jackson Demonstration State Forest","12-Nov-04","skin, study; tissue",39.35811,-123.74916,NA,"adult skull","female ?","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Vireo"
"0","MVZ:Bird:181799","collector number=2997","14057","Vireo huttoni huttoni","Carla Cicero",NA,"United States","California","MENDOCINO ","Rd. 500, Jackson Demonstration State Forest","12-Nov-04","skin, study; tissue",39.35811,-123.74916,NA,"adult skull","male ?","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Vireo"
"0","MVZ:Bird:181800","collector number=2993","14057","Cyanocitta stelleri frontalis","Carla Cicero",NA,"United States","California","MENDOCINO ","Rd. 500, Jackson Demonstration State Forest","12-Nov-04","skin, study; tissue",39.35811,-123.74916,NA,"adult skull, adult tail","male ?","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Cyanocitta"
"0","MVZ:Bird:181801","collector number=2994","14057","Cyanocitta stelleri frontalis","Carla Cicero",NA,"United States","California","MENDOCINO ","Rd. 500, Jackson Demonstration State Forest","12-Nov-04","skin, study; tissue",39.35811,-123.74916,NA,"adult skull, adult tail","male ?","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Cyanocitta"
"0","MVZ:Bird:181802","collector number=2995","14057","Cyanocitta stelleri frontalis","Carla Cicero",NA,"United States","California","MENDOCINO ","Rd. 500, Jackson Demonstration State Forest","12-Nov-04","skin, study; tissue",39.35811,-123.74916,NA,"medium skull windows, first year tail","female ?","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Cyanocitta"
"0","MVZ:Bird:181977","collector number=3055","14104","Poecile rufescens barlowi","Carla Cicero",NA,"United States","California","CONTRA COSTA ","junction of Rheem Blvd. and Glorietta Blvd., Orinda","21-Jul-05","skin, study; tissue",37.8689111,-122.1614882,22,"adult skull","male","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Poecile"
"0","MVZ:Bird:181978","collector number=25","14111","Melanerpes formicivorus bairdi","Julie Woodruff; Molly E. Hagemann",NA,"United States","California","LAKE ","Harrington Flat Rd., very close to Boggs Lake Nature Preserve","18-Jul-05","skeleton; tissue; tissue sample",NA,NA,NA,"adult","male","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Melanerpes"
"0","MVZ:Bird:181909","preparator number=3011","14082","Spinus psaltria hesperophilus","Eileen A. Lacey","Carla Cicero","United States","California","ALAMEDA ","Ohlone Trail, across street from 942 Masonic Ave., Albany","22-Apr-04","skin, study; tissue",37.88889,-122.29281,12,"adult skull","female","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Spinus"
"0","MVZ:Bird:181957","collector number=1174","14090","Meleagris gallopavo ssp.","Jeff T. Wilcox",NA,"United States","California","SANTA CLARA ","Pueblo Ridge, Blue Oak Ranch Reserve","20-Nov-04","skeleton",37.38388889,-121.74,NA,"skull ossified","12.70; female; ovary 7 x 22 mm; skull ossified; light body fat; no molt","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Meleagris"
"0","MVZ:Bird:181958","collector number=1175","14090","Meleagris gallopavo ssp.","Jeff T. Wilcox",NA,"United States","California","SANTA CLARA ","Pueblo Ridge, Blue Oak Ranch Reserve","20-Nov-04","skeleton; tissue",37.38388889,-121.74,NA,"skull ossified","24.50; male; testis 47 x 26 mm; skull ossified; light body fat; light body molt","unknown","unknown","unknown","unknown","unknown","unknown","unknown","active","Meleagris"
"feeder trap","MVZ:Bird:182040","collector number=53","14167","Calypte anna","Christopher J. Clark",NA,"United States","California","ALAMEDA ","5016 Valley Life Sciences Building, University of California campus, Berkeley","23-Sep-05","skin, study; tissue",37.871769,-122.262001,11,"not recorded","male; not recorded; not recorded; head molt; 4.68; testis 1.4 x 1.4 mm","known","unknown","unknown","unknown","unknown","known","active","active","Calypte"
"shotgun","MVZ:Bird:182209","collector number=1494","14177","Empidonax","Carla Cicero; Jeff T. Wilcox",NA,"United States","California","LASSEN ","0.5 mi N of North Eagle Lake Campground","22-Jun-06","skin, study; tissue; tissue sample",40.74064,-120.72343,6,"full ossification","male","known","unknown","unknown","unknown","unknown","known","active","active","Empidonax"
"trap","MVZ:Bird:182617","collector number=63","14286","Passer domesticus domesticus","Monica J. Albe; William B. Monahan",NA,"United States","California","ALAMEDA ","637 55th Street, Oakland","30-Jan-05","skin, body; stomach content; skeleton; tissue",37.840079,-122.265741,18,"adult skull","male","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"trap","MVZ:Bird:182618","collector number=64","14286","Passer domesticus domesticus","Monica J. Albe; William B. Monahan",NA,"United States","California","ALAMEDA ","637 55th Street, Oakland","19-Dec-04","skin, body; stomach content; skeleton; tissue",37.840079,-122.265741,18,"adult skull","male","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"trap","MVZ:Bird:182619","collector number=65","14286","Passer domesticus domesticus","Monica J. Albe; William B. Monahan",NA,"United States","California","ALAMEDA ","637 55th Street, Oakland","19-Dec-04","skin, body; stomach content; skeleton; tissue",37.840079,-122.265741,18,"adult skull","male","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"trap","MVZ:Bird:182620","collector number=66","14286","Passer domesticus domesticus","Monica J. Albe; William B. Monahan",NA,"United States","California","ALAMEDA ","637 55th Street, Oakland","19-Dec-04","skin, body; stomach content; skeleton; tissue",37.840079,-122.265741,18,"small skull windows (175 days)","male","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"trap","MVZ:Bird:182621","collector number=67","14286","Passer domesticus domesticus","Monica J. Albe; William B. Monahan",NA,"United States","California","ALAMEDA ","637 55th Street, Oakland","19-Dec-04","skin, body; stomach content; skeleton; tissue",37.840079,-122.265741,18,"small skull windows (200 days)","female","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"trap","MVZ:Bird:182622","collector number=68","14286","Passer domesticus domesticus","Monica J. Albe; William B. Monahan",NA,"United States","California","ALAMEDA ","637 55th Street, Oakland","19-Dec-04","skin, body; stomach content; skeleton; tissue",37.840079,-122.265741,18,"small skull windows (180 days)","female","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"trap","MVZ:Bird:182623","collector number=69","14286","Passer domesticus domesticus","Monica J. Albe; William B. Monahan",NA,"United States","California","ALAMEDA ","637 55th Street, Oakland","19-Dec-04","skin, body; stomach content; skeleton; tissue",37.840079,-122.265741,18,"adult skull","female","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"trap","MVZ:Bird:182624","collector number=70","14286","Passer domesticus domesticus","Monica J. Albe; William B. Monahan",NA,"United States","California","ALAMEDA ","637 55th Street, Oakland","19-Dec-04","skin, body; stomach content; skeleton; tissue",37.840079,-122.265741,18,"adult skull","female","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"trap","MVZ:Bird:182625","collector number=71","14286","Passer domesticus domesticus","Monica J. Albe; William B. Monahan",NA,"United States","California","ALAMEDA ","637 55th Street, Oakland","3-Jan-05","skin, body; stomach content; skeleton; tissue",37.840079,-122.265741,18,"adult skull","male","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"trap","MVZ:Bird:182626","collector number=72","14286","Passer domesticus domesticus","Monica J. Albe; William B. Monahan",NA,"United States","California","ALAMEDA ","637 55th Street, Oakland","3-Jan-05","skin, body; stomach content; skeleton; tissue",37.840079,-122.265741,18,"adult skull","male","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"trap","MVZ:Bird:182627","collector number=73","14286","Passer domesticus domesticus","Monica J. Albe; William B. Monahan",NA,"United States","California","ALAMEDA ","637 55th Street, Oakland","3-Jan-05","skin, body; stomach content; skeleton; tissue",37.840079,-122.265741,18,"adult skull","female","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"trap","MVZ:Bird:182628","collector number=74","14286","Passer domesticus domesticus","Monica J. Albe; William B. Monahan",NA,"United States","California","ALAMEDA ","637 55th Street, Oakland","3-Jan-05","skin, body; stomach content; skeleton; tissue",37.840079,-122.265741,18,"adult skull","male","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"trap","MVZ:Bird:182629","collector number=75","14286","Passer domesticus domesticus","Monica J. Albe; William B. Monahan",NA,"United States","California","ALAMEDA ","637 55th Street, Oakland","3-Jan-05","skin, body; stomach content; skeleton; tissue",37.840079,-122.265741,18,"small skull windows (160 days)","male","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"mistnet","MVZ:Bird:182750","collector number=196","14286","Passer domesticus domesticus","William B. Monahan; Kimball L. Garrett; Kathy C. Molina",NA,"United States","California","LOS ANGELES ","10628 Helendale Avenue, Tujunga","1-Jan-05","skin, body; eye; stomach content; skeleton; tissue",34.26226667,-118.2957167,32,"adult skull","male","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"mistnet","MVZ:Bird:182747","collector number=193","14286","Passer domesticus domesticus","William B. Monahan, Kimball L. Garrett, Kathy C. Molina",NA,"United States","California","LOS ANGELES ","10628 Helendale Avenue, Tujunga","1-Jan-04","skin, body; eye; stomach content; skeleton; tissue",34.26226667,-118.2957167,32,"adult skull","female","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"mistnet","MVZ:Bird:182751","collector number=197","14286","Passer domesticus domesticus","William B. Monahan, Kimball L. Garrett, Kathy C. Molina",NA,"United States","California","LOS ANGELES ","10628 Helendale Avenue, Tujunga","1-Jan-04","skin, body; eye; stomach content; skeleton; tissue; tissue sample",34.26226667,-118.2957167,32,"adult skull","male","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"mistnet","MVZ:Bird:182748","collector number=194","14286","Passer domesticus domesticus","William B. Monahan, Kimball L. Garrett, Kathy C. Molina",NA,"United States","California","LOS ANGELES ","10628 Helendale Avenue, Tujunga","1-Jan-04","skin, body; eye; stomach content; skeleton; tissue",34.26226667,-118.2957167,32,"adult skull","female","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"mistnet","MVZ:Bird:182749","collector number=195","14286","Passer domesticus domesticus","William B. Monahan, Kimball L. Garrett, Kathy C. Molina",NA,"United States","California","LOS ANGELES ","10628 Helendale Avenue, Tujunga","1-Jan-04","skin, body; eye; stomach content; skeleton; tissue",34.26226667,-118.2957167,32,"adult skull","male","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"mistnet","MVZ:Bird:182759","collector number=205","14286","Passer domesticus domesticus","William B. Monahan; Kimball L. Garrett; Kathy C. Molina",NA,"United States","California","LOS ANGELES ","10628 Helendale Avenue, Tujunga","4-Nov-04","skin, body; eye; stomach content; skeleton; tissue",34.26226667,-118.2957167,32,"adult skull","female","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"mistnet","MVZ:Bird:182763","collector number=209","14286","Passer domesticus domesticus","William B. Monahan; Kimball L. Garrett; Kathy C. Molina",NA,"United States","California","LOS ANGELES ","10628 Helendale Avenue, Tujunga","5-Feb-05","skin, body; eye; stomach content; skeleton; tissue",34.26226667,-118.2957167,32,"small skull windows","male","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"mistnet","MVZ:Bird:182752","collector number=198","14286","Passer domesticus domesticus","William B. Monahan; Kimball L. Garrett; Kathy C. Molina",NA,"United States","California","LOS ANGELES ","10628 Helendale Avenue, Tujunga","30-May-05","skin, body; eye; stomach content; skeleton; tissue",34.26226667,-118.2957167,32,"juvenile skull","unknown","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"mistnet","MVZ:Bird:182753","collector number=199","14286","Passer domesticus domesticus","William B. Monahan; Kimball L. Garrett; Kathy C. Molina",NA,"United States","California","LOS ANGELES ","10628 Helendale Avenue, Tujunga","30-May-05","skin, body; eye; stomach content; skeleton; tissue",34.26226667,-118.2957167,32,"juvenile skull","male","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"mistnet","MVZ:Bird:182755","collector number=201","14286","Passer domesticus domesticus","William B. Monahan; Kimball L. Garrett; Kathy C. Molina",NA,"United States","California","LOS ANGELES ","10628 Helendale Avenue, Tujunga","30-May-05","skin, body; eye; stomach content; skeleton; tissue",34.26226667,-118.2957167,32,"juvenile skull","unknown","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
"mistnet","MVZ:Bird:182766","collector number=212","14286","Passer domesticus domesticus","William B. Monahan; Kimball L. Garrett; Kathy C. Molina",NA,"United States","California","LOS ANGELES ","10628 Helendale Avenue, Tujunga","30-May-05","skin, body; eye; stomach content; skeleton; tissue",34.26226667,-118.2957167,32,"adult skull","female","known","unknown","unknown","unknown","unknown","known","active","active","Passer"
